x1,x2,label,pred,split
1.1395406415621054,-0.7806911513330081,-1,-1.6307487185006289,train
0.8978118920816024,0.2509361907644122,1,1.5672764903344532,train
-0.06050803475899952,-1.4475418126929132,-1,-3.8178343489916617,train
0.33877404731707333,0.8781349168094288,1,3.475164263125163,train
0.5167915164277963,0.8414346353886966,1,3.3763661312430107,train
0.009684290880897173,-1.4921223667179904,-1,-3.9507532354630164,train
0.9667604492166902,-1.1909553693483965,-1,-2.926324735032755,train
0.42399948516275404,-1.472633221658023,-1,-3.853319227257165,train
-0.49859669476198665,0.8736621443880881,1,3.3872048047883117,train
-0.8202665736408447,-0.8018197642254584,-1,-1.8698794336646147,train
-0.6018235572484097,-1.1921380153149594,-1,-3.0686365613171476,train
-0.18305957009781645,-1.414545871735272,-1,-3.725694594798429,train
0.0010698362041315496,0.9433721759480941,1,3.6489053480154827,train
0.4695925650739022,-1.558744073241359,-1,-4.118015156606848,train
-0.6026919063813432,-0.9898502330821541,-1,-2.4374361395153965,train
-1.0468813936600727,0.18884992617541801,1,1.2016653713642782,train
-0.2853776649411257,-1.4065456670287044,-1,-3.709770649265742,train
-0.3288430459611769,0.9069673594083418,1,3.506141720162611,train
-0.40123186848466563,0.8576900517211415,1,3.345965342616497,train
-0.641328795943705,-0.9369510432142156,-1,-2.2757687193480285,train
0.6495871796923895,-1.4343309403711302,-1,-3.71385377811936,train
-0.9014965386180864,0.5046957718639227,1,2.200170036752189,train
1.1038655693567956,-0.5464891901622256,-1,-0.9030300743723686,train
-0.7033742149238715,-0.6905491967837737,-1,-1.5123084714055892,train
1.0015310296662827,-1.1632193538940028,-1,-2.8366964742421645,train
1.2197544287487159,-0.5836825608615662,-1,-1.0088575029548377,train
1.0132457758541915,0.2953959991181169,1,1.7162229929087287,train
1.1150995678608193,-0.9188075298248979,-1,-2.0639268576349377,train
-0.8526748568772066,-0.7614087711941517,-1,-1.7466333427297749,train
0.8557311779204069,0.6225775248177283,1,2.723334519742285,train
-0.7878925134387528,-0.983278352281668,-1,-2.433294160304507,train
-0.39886010405946226,-1.3627066347873755,-1,-3.5829915173415827,train
1.0665136299995561,-0.06297649637274111,1,0.602561521732335,train
-0.251203918203467,0.936652392949604,1,3.605640700107227,train
-0.9456579401280697,0.287119634392914,1,1.5172799864525577,train
-0.637239788057393,0.7609298959837205,1,3.023150204395185,train
-0.07871587894610094,1.03790171879821,1,3.936851669973905,train
1.0237047238236263,0.11345377720982901,1,1.1493622819119564,train
0.8817369156268419,-1.2634439379462534,-1,-3.160052800973591,train
0.7572652160825468,0.4902730683964613,1,2.3017517454899563,train
-0.8513295083427905,0.3377682625461492,1,1.6836747066722884,train
0.19260876919425407,1.0177679534641528,1,3.897998350657666,train
1.2479117631160548,-0.8375220626541618,-1,-1.798523163079729,train
0.9037762178419186,0.27872344377668706,1,1.6545189399103635,train
0.01602191424347455,1.0049809780635068,1,3.842488596322217,train
-0.7160051430054046,-0.8927971110051766,-1,-2.144577455057802,train
-1.018203749799272,0.21318084673838314,1,1.280128937865045,train
-0.5145615461959834,-1.245826547100538,-1,-3.228470102740622,train
-0.5389919900512155,0.7896581110017132,1,3.121484510732224,train
0.8531066416067106,-1.3658428855943263,-1,-3.482138177546493,train
0.6280207163152999,0.7450268386011318,1,3.085337132526217,train
-0.1650569743335103,-1.404457474800915,-1,-3.692620899023071,train
-0.49503679485523167,-1.2006590392871923,-1,-3.08579091005506,train
0.8738799404303895,0.46142112662278695,1,2.2220194656188204,train
-0.7297914263870892,-0.7064719879470208,-1,-1.5643331227951136,train
-0.04897110570637335,-1.4191687748980366,-1,-3.728271377472162,train
0.08676036479584073,1.012064231268918,1,3.870844623176379,train
-0.994566480882626,0.037268560676542745,1,0.7332503919602076,train
-0.9278193054558326,0.390093425063765,1,1.8402055748130002,train
-0.3664152324854757,-1.2287688182665781,-1,-3.16214604549191,train
0.2842537328790789,1.0253332325637252,1,3.929706210565963,train
0.8077181492796864,0.5815328340800914,1,2.591003748076786,train
0.10158902719508789,0.8925849845365621,1,3.4992975687332386,train
-0.6817067103739279,0.6290511669883273,1,2.607668073439663,train
0.5917040882531863,-1.4024024309850558,-1,-3.619330172865605,train
0.5085322070260259,0.9810828358565384,1,3.8114347644627857,train
-0.6587126418749306,0.820563686335946,1,3.2073510598111055,train
0.3071784837976326,-1.4564178915268498,-1,-3.813040105744453,train
-0.11822908726254108,-1.5218324210901717,-1,-4.054773205821395,train
0.26442917114953546,-1.5269195412454901,-1,-4.036831698625938,train
-0.783390045984772,-0.520134866832864,-1,-0.9875697012397087,train
1.02540060072942,0.17533747801478997,1,1.3426319073767958,train
0.7143491697534115,0.7301330491522348,1,3.0464873966569463,train
0.6771446146354789,-1.3712254263362476,-1,-3.5144857794122637,train
-0.776746458875998,-0.5259787744320429,-1,-1.0052196000137699,train
0.7441087080791212,0.5605467807534698,1,2.519891427460421,train
-0.3924379222265375,0.940325935502936,1,3.6046233481393584,train
0.8482778693155537,0.323858366991048,1,1.7904663971793549,train
0.7814512769918671,-1.3149234401987935,-1,-3.329566879292631,train
0.20104088576672022,-1.513743503025296,-1,-4.001315227856861,train
0.33898037702836403,0.9982024652908846,1,3.8498759179826276,test
-0.67670502645319,0.6646803596258958,1,2.719297702053409,test
-0.6235624755396614,0.7176737596288185,1,2.8893699871164222,test
1.1787017335703105,-0.729581560728244,-1,-1.467790805358504,test
0.6488558083948335,0.6567928090663036,1,2.811827477680406,test
